ParticipantNo,D_t,W_t,R_t,Repetition,Trial,PressedTime,Hit
12,0.6,0.1,0.2,16,416,0.3483632,0
12,0.4,0.2,0.2,10,417,0.403537,0
12,0.4,0.1,0.2,5,418,0.4041162,0
12,0.6,0.2,0.2,14,419,0.4036244,1
12,0.6,0.1,0.2,18,420,0.5288135,0
12,0.4,0.1,0.2,2,421,0.3340073,0
12,0.5,0.2,0.2,5,422,0.3622231,1
12,0.6,0.1,0.2,1,423,0.3898457,0
12,0.4,0.1,0.2,1,424,0.3899952,0
12,0.5,0.2,0.2,4,425,0.3900589,1
12,0.5,0.1,0.2,5,426,0.3481105,1
12,0.6,0.1,0.2,0,427,0.3618745,0
12,0.5,0.1,0.2,11,428,0.3481651,1
12,0.4,0.2,0.2,6,429,0.3620998,1
12,0.6,0.2,0.2,15,430,0.3897606,0
12,0.4,0.2,0.2,0,431,0.3200448,1
12,0.5,0.1,0.2,1,432,0.3480103,1
12,0.4,0.2,0.2,19,433,0.3623395,1
12,0.6,0.1,0.2,2,434,0.4453148,1
12,0.5,0.1,0.2,9,435,0.3341101,1
12,0.4,0.2,0.2,9,436,0.3617177,1
12,0.4,0.1,0.2,9,437,0.362234,0
12,0.6,0.1,0.2,10,438,0.3059892,0
12,0.4,0.2,0.2,17,439,0.3899881,1
12,0.5,0.1,0.2,12,440,0.3479619,1
12,0.6,0.2,0.2,11,441,0.4321252,1
12,0.4,0.2,0.2,2,442,0.3758848,1
12,0.6,0.2,0.2,16,443,0.542829,1
12,0.6,0.2,0.2,13,444,0.3898514,0
12,0.4,0.2,0.2,11,445,0.3760432,1
12,0.6,0.1,0.2,3,446,0.3758473,0
12,0.5,0.2,0.2,7,447,0.3900802,1
12,0.5,0.1,0.2,16,448,0.3756956,1
12,0.5,0.1,0.2,2,449,0.3199955,1
12,0.6,0.1,0.2,13,450,0.3760045,0
12,0.5,0.2,0.2,14,451,0.4176015,1
12,0.6,0.2,0.2,8,452,0.4176758,1
12,0.4,0.1,0.2,15,453,0.4039307,0
12,0.5,0.2,0.2,6,454,0.4036483,1
12,0.6,0.2,0.2,19,455,0.6128812,0
12,0.4,0.2,0.2,14,456,0.3898266,1
12,0.5,0.2,0.2,11,457,0.3899737,1
12,0.6,0.1,0.2,4,458,0.376142,0
12,0.5,0.1,0.2,17,459,0.3758295,1
12,0.6,0.2,0.2,10,460,0.3756686,0
12,0.6,0.2,0.2,3,461,0.4456306,1
12,0.5,0.1,0.2,0,462,0.3620043,1
12,0.5,0.1,0.2,10,463,0.3898242,1
12,0.6,0.2,0.2,12,464,0.403886,1
12,0.6,0.1,0.2,7,465,0.4037915,1
12,0.4,0.2,0.2,3,466,0.4177836,0
12,0.6,0.2,0.2,0,467,0.5290809,1
12,0.5,0.1,0.2,8,468,0.4317672,0
12,0.4,0.1,0.2,3,469,0.3477867,0
12,0.6,0.2,0.2,9,470,0.3482879,0
12,0.5,0.1,0.2,14,471,0.3620871,1
12,0.4,0.2,0.2,18,472,0.3481806,1
12,0.4,0.1,0.2,14,473,0.3899364,0
12,0.5,0.2,0.2,16,474,0.3618343,1
12,0.5,0.2,0.2,15,475,0.4037762,1
12,0.6,0.1,0.2,9,476,0.3896574,0
12,0.4,0.1,0.2,11,477,0.3760699,0
12,0.4,0.1,0.2,10,478,0.3340805,0
12,0.6,0.2,0.2,4,479,0.4317578,1
12,0.5,0.2,0.2,10,480,0.3618765,1
13,0.5,0.1,0.1,9,1,0.4457362,1
13,0.4,0.2,0.1,10,2,0.5012711,0
13,0.6,0.2,0.1,13,3,0.4180287,0
13,0.6,0.1,0.1,4,4,0.5569095,1
13,0.5,0.2,0.1,8,5,0.4872824,1
13,0.5,0.1,0.1,1,6,0.5011967,0
13,0.5,0.1,0.1,4,7,0.3898176,0
13,0.5,0.1,0.1,8,8,0.4868893,1
13,0.5,0.2,0.1,18,9,0.4455123,1
13,0.5,0.1,0.1,6,10,0.4871475,1
13,0.6,0.2,0.1,8,11,0.514941,1
13,0.5,0.2,0.1,7,12,0.5428385,1
13,0.5,0.2,0.1,9,13,0.4451324,1
13,0.5,0.2,0.1,6,14,0.4872614,1
13,0.6,0.1,0.1,10,15,0.4736952,0
13,0.5,0.2,0.1,2,16,0.5430626,1
13,0.6,0.1,0.1,5,17,0.5012345,1
13,0.6,0.2,0.1,19,18,0.6123898,1
13,0.4,0.1,0.1,4,19,0.4593987,0
13,0.6,0.2,0.1,15,20,0.4317193,0
13,0.5,0.1,0.1,5,21,0.4595737,1
13,0.6,0.1,0.1,2,22,0.4317407,0
13,0.5,0.1,0.1,18,23,0.4733974,1
13,0.4,0.2,0.1,6,24,0.5287977,0
13,0.4,0.1,0.1,3,25,0.5011846,0
13,0.4,0.1,0.1,19,26,0.3898015,1
13,0.6,0.2,0.1,4,27,0.4040362,0
13,0.6,0.2,0.1,5,28,0.6680784,1
13,0.4,0.1,0.1,1,29,0.4594451,0
13,0.5,0.1,0.1,7,30,0.4316219,1
13,0.6,0.1,0.1,17,31,0.5710281,1
13,0.4,0.2,0.1,1,32,0.4732197,1
13,0.4,0.1,0.1,14,33,0.40364,0
13,0.4,0.2,0.1,13,34,0.4318558,1
13,0.5,0.2,0.1,19,35,0.542846,1
13,0.5,0.1,0.1,17,36,0.5151823,0
13,0.6,0.2,0.1,9,37,0.5431861,1
13,0.4,0.2,0.1,11,38,0.5012111,0
13,0.6,0.1,0.1,8,39,0.5012047,1
13,0.5,0.2,0.1,5,40,0.5290959,1
13,0.4,0.1,0.1,15,41,0.5012742,0
13,0.4,0.1,0.1,7,42,0.4317233,0
13,0.6,0.2,0.1,16,43,0.5710453,1
13,0.6,0.2,0.1,14,44,0.6543235,1
13,0.6,0.1,0.1,14,45,0.8630631,0
13,0.6,0.1,0.1,19,46,0.4596158,0
13,0.4,0.2,0.1,8,47,0.515088,0
13,0.5,0.1,0.1,2,48,0.5291215,0
13,0.5,0.1,0.1,0,49,0.5296268,0
13,0.5,0.2,0.1,14,50,0.4596209,1
13,0.4,0.1,0.1,11,51,0.4873829,0
13,0.4,0.1,0.1,12,52,0.3759619,1
13,0.4,0.2,0.1,3,53,0.3759875,1
13,0.4,0.1,0.1,13,54,0.4314246,0
13,0.6,0.2,0.1,17,55,0.528995,1
13,0.4,0.2,0.1,12,56,0.403861,1
13,0.4,0.2,0.1,18,57,0.4315649,1
13,0.5,0.2,0.1,13,58,0.4874493,1
13,0.6,0.1,0.1,13,59,0.5148062,1
13,0.5,0.1,0.1,13,60,0.5011061,0
13,0.6,0.2,0.1,6,61,0.5286753,1
13,0.4,0.2,0.1,17,62,0.4456052,1
13,0.5,0.2,0.1,0,63,0.4036281,1
13,0.5,0.2,0.1,4,64,0.5010122,1
13,0.6,0.2,0.1,2,65,0.6963427,1
13,0.5,0.1,0.1,14,66,0.501482,0
13,0.5,0.2,0.1,11,67,0.4039657,1
13,0.4,0.1,0.1,2,68,0.4174936,0
13,0.5,0.2,0.1,1,69,0.3894999,0
13,0.5,0.2,0.1,12,70,0.4732082,1
13,0.5,0.2,0.1,10,71,0.5712673,1
13,0.6,0.1,0.1,12,72,0.6265759,0
13,0.5,0.2,0.1,17,73,0.529489,1
13,0.5,0.1,0.1,10,74,0.5012163,0
13,0.6,0.1,0.1,16,75,0.51471,1
13,0.5,0.2,0.1,16,76,0.4870235,1
13,0.5,0.2,0.1,15,77,0.4874495,1
13,0.6,0.1,0.1,1,78,0.6547626,0
13,0.4,0.2,0.1,7,79,0.403725,1
13,0.6,0.2,0.1,7,80,0.3622395,0
13,0.5,0.1,0.1,11,81,0.487353,1
13,0.4,0.1,0.1,5,82,0.4177392,0
13,0.4,0.2,0.1,2,83,0.4178613,1
13,0.6,0.1,0.1,3,84,0.5848249,1
13,0.6,0.2,0.1,18,85,0.6678397,1
13,0.6,0.2,0.1,3,86,0.5846882,1
13,0.5,0.1,0.1,3,87,0.5434942,0
13,0.4,0.2,0.1,9,88,0.4178361,1
13,0.6,0.2,0.1,0,89,0.5294573,1
13,0.5,0.1,0.1,12,90,0.5290424,0
13,0.4,0.2,0.1,16,91,0.4875933,1
13,0.6,0.1,0.1,6,92,0.5288202,1
13,0.6,0.1,0.1,15,93,0.515246,1
13,0.4,0.1,0.1,8,94,0.4591261,0
13,0.6,0.2,0.1,11,95,0.5432444,1
13,0.5,0.1,0.1,19,96,0.5430399,0
13,0.4,0.1,0.1,17,97,0.4037682,0
13,0.5,0.1,0.1,16,98,0.4176325,1
13,0.4,0.1,0.1,6,99,0.4035886,0
13,0.5,0.1,0.1,15,100,0.4175099,1
13,0.4,0.1,0.1,0,101,0.4177458,0
13,0.4,0.2,0.1,4,102,0.3620466,1
13,0.6,0.1,0.1,18,103,0.4175337,0
13,0.4,0.1,0.1,10,104,0.4594913,0
13,0.4,0.2,0.1,15,105,0.4318889,1
13,0.6,0.2,0.1,10,106,0.4313855,0
13,0.4,0.2,0.1,19,107,0.5291215,0
13,0.6,0.2,0.1,1,108,0.6682029,1
13,0.5,0.2,0.1,3,109,0.4732502,1
13,0.4,0.2,0.1,14,110,0.4037476,1
13,0.4,0.1,0.1,18,111,0.4310836,0
13,0.4,0.1,0.1,9,112,0.4176552,0
13,0.6,0.1,0.1,11,113,0.4177594,0
13,0.6,0.1,0.1,9,114,0.6262779,0
13,0.6,0.2,0.1,12,115,0.5988039,1
13,0.6,0.1,0.1,7,116,0.5848155,1
13,0.4,0.2,0.1,5,117,0.4592739,1
13,0.4,0.1,0.1,16,118,0.4316289,0
13,0.6,0.1,0.1,0,119,0.5154399,1
13,0.4,0.2,0.1,0,120,0.4451335,1
13,0.4,0.2,0.05,1,121,0.4317109,1
13,0.5,0.1,0.05,15,122,0.5289051,1
13,0.6,0.2,0.05,16,123,0.6127921,1
13,0.6,0.1,0.05,11,124,0.5705812,1
13,0.5,0.1,0.05,17,125,0.5706573,0
13,0.4,0.1,0.05,14,126,0.431217,1
13,0.5,0.2,0.05,13,127,0.5152933,1
13,0.5,0.1,0.05,16,128,0.5009524,1
13,0.4,0.2,0.05,4,129,0.459381,1
13,0.6,0.1,0.05,4,130,0.6266219,1
13,0.4,0.1,0.05,3,131,0.4455966,1
13,0.6,0.1,0.05,5,132,0.5566839,1
13,0.6,0.1,0.05,2,133,0.6684045,0
13,0.4,0.2,0.05,17,134,0.4593903,1
13,0.6,0.2,0.05,17,135,0.473182,0
13,0.6,0.2,0.05,5,136,0.6962277,1
13,0.5,0.1,0.05,18,137,0.5707943,0
13,0.4,0.1,0.05,11,138,0.4595565,0
13,0.5,0.2,0.05,2,139,0.6402535,1
13,0.4,0.1,0.05,13,140,1.420096,0
13,0.4,0.2,0.05,8,141,0.4873217,1
13,0.5,0.2,0.05,4,142,0.5708171,1
13,0.4,0.2,0.05,15,143,1.684693,0
13,0.5,0.2,0.05,3,144,0.5568892,1
13,0.6,0.1,0.05,16,145,0.6681036,0
13,0.4,0.1,0.05,5,146,0.4594434,0
13,0.5,0.2,0.05,15,147,0.515129,1
13,0.6,0.2,0.05,2,148,0.5985988,1
13,0.6,0.2,0.05,7,149,0.682364,1
13,0.6,0.1,0.05,0,150,0.5432383,0
13,0.5,0.1,0.05,13,151,0.5846125,0
13,0.6,0.2,0.05,1,152,0.6539235,1
13,0.6,0.1,0.05,14,153,0.6265192,1
13,0.6,0.1,0.05,12,154,0.65448,0
13,0.6,0.1,0.05,9,155,0.59863,1
13,0.6,0.1,0.05,18,156,0.6402622,1
13,0.5,0.2,0.05,12,157,0.5708537,1
13,0.5,0.2,0.05,8,158,0.5431119,1
13,0.5,0.2,0.05,10,159,0.4874349,1
13,0.6,0.1,0.05,3,160,0.6679208,0
13,0.5,0.1,0.05,10,161,0.4593828,1
13,0.6,0.2,0.05,8,162,0.5845649,1
13,0.5,0.1,0.05,2,163,0.5011363,1
13,0.4,0.1,0.05,8,164,0.4315407,1
13,0.5,0.2,0.05,1,165,0.5292596,1
13,0.6,0.1,0.05,8,166,0.5850825,1
13,0.4,0.1,0.05,0,167,0.4458202,1
13,0.6,0.2,0.05,0,168,0.6125889,1
13,0.5,0.1,0.05,11,169,0.5431945,1
13,0.4,0.1,0.05,9,170,0.4035344,1
13,0.5,0.2,0.05,7,171,0.4315656,0
13,0.6,0.2,0.05,13,172,0.612525,1
13,0.4,0.2,0.05,10,173,0.5013859,1
13,0.4,0.1,0.05,10,174,0.4733392,0
13,0.5,0.2,0.05,17,175,0.4457076,0
13,0.6,0.1,0.05,17,176,0.6544986,0
13,0.5,0.2,0.05,0,177,0.5568626,1
13,0.6,0.2,0.05,4,178,0.6684147,1
13,0.6,0.1,0.05,6,179,0.6267045,1
13,0.4,0.1,0.05,1,180,0.4593561,0
13,0.6,0.2,0.05,3,181,0.6122903,1
13,0.5,0.1,0.05,5,182,0.4454887,0
13,0.4,0.2,0.05,12,183,0.5570335,0
13,0.5,0.1,0.05,9,184,0.5010655,1
13,0.4,0.1,0.05,12,185,0.4869131,0
13,0.5,0.2,0.05,11,186,0.4734307,1
13,0.5,0.2,0.05,16,187,0.5153056,1
13,0.6,0.1,0.05,19,188,0.6403263,1
13,0.5,0.1,0.05,6,189,0.5292588,1
13,0.6,0.2,0.05,10,190,0.4318421,0
13,0.6,0.2,0.05,9,191,0.6263378,1
13,0.4,0.1,0.05,19,192,0.4732837,0
13,0.4,0.2,0.05,2,193,0.4595962,1
13,0.4,0.2,0.05,16,194,0.3620856,1
13,0.5,0.2,0.05,6,195,0.4873062,1
13,0.6,0.1,0.05,1,196,0.5848314,1
13,0.6,0.2,0.05,14,197,0.5988044,1
13,0.4,0.2,0.05,19,198,0.4730545,1
13,0.4,0.1,0.05,7,199,0.3759149,1
13,0.4,0.2,0.05,7,200,0.4871259,1
13,0.6,0.2,0.05,12,201,0.4594557,0
13,0.5,0.1,0.05,8,202,0.5708697,0
13,0.6,0.2,0.05,18,203,0.5845299,1
13,0.4,0.1,0.05,16,204,0.4874398,0
13,0.4,0.2,0.05,11,205,0.5153005,1
13,0.5,0.1,0.05,4,206,0.8215247,0
13,0.4,0.1,0.05,2,207,0.4177433,1
13,0.5,0.1,0.05,7,208,0.320229,0
13,0.5,0.2,0.05,14,209,0.585089,1
13,0.5,0.2,0.05,18,210,0.5705753,1
13,0.4,0.1,0.05,15,211,0.4179054,1
13,0.5,0.1,0.05,1,212,0.570748,0
13,0.4,0.2,0.05,5,213,0.445423,1
13,0.4,0.2,0.05,13,214,0.4179325,1
13,0.6,0.1,0.05,7,215,0.5985807,1
13,0.4,0.1,0.05,4,216,0.4597098,0
13,0.6,0.2,0.05,15,217,0.6404015,1
13,0.6,0.2,0.05,11,218,0.6680648,1
13,0.5,0.2,0.05,9,219,0.5431458,1
13,0.4,0.1,0.05,6,220,0.4875636,0
13,0.4,0.2,0.05,9,221,0.3759327,1
13,0.4,0.2,0.05,3,222,0.3757989,1
13,0.6,0.2,0.05,19,223,0.6264892,1
13,0.4,0.1,0.05,18,224,0.4732485,0
13,0.5,0.1,0.05,0,225,0.5291651,1
13,0.5,0.1,0.05,12,226,0.4036362,0
13,0.4,0.2,0.05,0,227,0.4317849,1
13,0.5,0.2,0.05,5,228,0.5985271,1
13,0.5,0.2,0.05,19,229,0.5292516,1
13,0.5,0.1,0.05,19,230,0.4036021,0
13,0.6,0.1,0.05,15,231,0.5706787,1
13,0.5,0.1,0.05,14,232,0.5012139,1
13,0.4,0.1,0.05,17,233,0.5010004,0
13,0.4,0.2,0.05,14,234,0.4596236,1
13,0.5,0.1,0.05,3,235,0.4870392,1
13,0.4,0.2,0.05,6,236,0.4732555,1
13,0.6,0.1,0.05,10,237,0.5708435,1
13,0.6,0.1,0.05,13,238,0.5984434,1
13,0.4,0.2,0.05,18,239,0.4873778,1
13,0.6,0.2,0.05,6,240,0.668429,1
13,0.4,0.2,0.2,11,241,0.4595019,0
13,0.6,0.1,0.2,17,242,0.3203566,0
13,0.4,0.1,0.2,9,243,0.4175165,0
13,0.6,0.2,0.2,8,244,0.333432,0
13,0.6,0.2,0.2,11,245,0.445112,1
13,0.5,0.1,0.2,6,246,0.4174817,0
13,0.5,0.1,0.2,11,247,0.3897945,1
13,0.5,0.2,0.2,5,248,0.4458724,1
13,0.6,0.1,0.2,6,249,0.4738416,1
13,0.4,0.1,0.2,2,250,0.2921863,1
13,0.6,0.1,0.2,15,251,0.2924317,0
13,0.5,0.1,0.2,15,252,0.3899532,1
13,0.5,0.2,0.2,7,253,0.3618115,1
13,0.4,0.2,0.2,7,254,0.3902476,1
13,0.4,0.2,0.2,3,255,0.3753502,1
13,0.6,0.2,0.2,12,256,0.3202141,0
13,0.4,0.1,0.2,6,257,0.3897026,0
13,0.6,0.2,0.2,5,258,0.2648485,0
13,0.5,0.1,0.2,0,259,0.4174298,0
13,0.4,0.2,0.2,17,260,0.3898252,1
13,0.4,0.2,0.2,1,261,0.3617459,1
13,0.6,0.1,0.2,11,262,0.3624777,0
13,0.4,0.1,0.2,18,263,0.4175806,0
13,0.5,0.1,0.2,5,264,0.3620507,1
13,0.5,0.2,0.2,19,265,0.4453948,1
13,0.4,0.2,0.2,14,266,0.4038015,0
13,0.5,0.2,0.2,10,267,0.390001,1
13,0.6,0.2,0.2,13,268,0.4037797,1
13,0.6,0.1,0.2,3,269,0.4037016,1
13,0.5,0.1,0.2,14,270,0.5011094,0
13,0.6,0.2,0.2,19,271,0.4729907,1
13,0.5,0.1,0.2,3,272,0.4595626,0
13,0.6,0.2,0.2,14,273,0.2785191,0
13,0.5,0.1,0.2,9,274,0.459766,0
13,0.6,0.2,0.2,4,275,0.4314454,1
13,0.5,0.1,0.2,12,276,0.4595229,0
13,0.4,0.1,0.2,1,277,0.3894726,0
13,0.6,0.2,0.2,1,278,0.3616988,0
13,0.4,0.1,0.2,15,279,0.431653,0
13,0.5,0.1,0.2,16,280,0.4174186,0
13,0.6,0.1,0.2,4,281,0.4450491,1
13,0.6,0.1,0.2,12,282,0.389525,0
13,0.4,0.1,0.2,16,283,0.4871151,0
13,0.5,0.1,0.2,19,284,0.2785639,0
13,0.6,0.1,0.2,16,285,0.4871989,1
13,0.5,0.1,0.2,10,286,0.4317876,0
13,0.4,0.1,0.2,12,287,0.375397,0
13,0.6,0.1,0.2,2,288,0.3070509,0
13,0.4,0.2,0.2,2,289,0.3899288,1
13,0.4,0.1,0.2,3,290,0.3483351,0
13,0.5,0.2,0.2,8,291,0.2922962,0
13,0.4,0.2,0.2,10,292,0.3205501,1
13,0.4,0.1,0.2,0,293,0.3901109,0
13,0.6,0.2,0.2,16,294,0.361991,0
13,0.5,0.2,0.2,3,295,0.3481632,1
13,0.4,0.2,0.2,13,296,0.4036082,0
13,0.6,0.2,0.2,3,297,0.4730262,1
13,0.6,0.1,0.2,0,298,0.4175247,1
13,0.6,0.2,0.2,6,299,0.4597133,1
13,0.5,0.1,0.2,4,300,0.390288,1
13,0.5,0.2,0.2,0,301,0.4599735,1
13,0.5,0.2,0.2,12,302,0.4733641,1
13,0.5,0.2,0.2,6,303,0.3483242,1
13,0.6,0.1,0.2,9,304,0.3761072,0
13,0.6,0.2,0.2,2,305,0.5290759,1
13,0.5,0.2,0.2,18,306,0.3614772,1
13,0.4,0.1,0.2,7,307,0.3898675,0
13,0.5,0.2,0.2,11,308,0.4319528,1
13,0.4,0.2,0.2,19,309,0.4315077,0
13,0.4,0.2,0.2,6,310,0.3616333,1
13,0.4,0.1,0.2,8,311,0.3618723,0
13,0.4,0.1,0.2,11,312,0.3480076,0
13,0.6,0.1,0.2,7,313,0.2919489,0
13,0.5,0.2,0.2,13,314,0.4180424,1
13,0.5,0.2,0.2,17,315,0.334315,1
13,0.4,0.1,0.2,5,316,0.4037668,0
13,0.4,0.2,0.2,0,317,0.3616265,1
13,0.5,0.1,0.2,17,318,0.2929575,0
13,0.4,0.2,0.2,9,319,0.3618862,1
13,0.4,0.1,0.2,10,320,0.34852,0
13,0.5,0.1,0.2,7,321,0.3205629,1
13,0.4,0.2,0.2,5,322,0.3342678,1
13,0.4,0.1,0.2,4,323,0.3196903,0
13,0.6,0.1,0.2,14,324,0.3197922,0
13,0.6,0.1,0.2,1,325,0.5154099,0
13,0.6,0.2,0.2,9,326,0.4316506,1
13,0.6,0.1,0.2,5,327,0.5428263,0
13,0.4,0.2,0.2,8,328,0.3619663,1
13,0.4,0.2,0.2,4,329,0.3341309,1
13,0.4,0.1,0.2,19,330,0.3479432,0
13,0.4,0.2,0.2,15,331,0.4034611,0
13,0.4,0.1,0.2,14,332,0.2922315,1
13,0.5,0.2,0.2,14,333,0.3758987,1
13,0.6,0.1,0.2,19,334,0.3622397,0
13,0.4,0.2,0.2,12,335,0.3898945,1
13,0.6,0.2,0.2,18,336,0.4313705,1
13,0.4,0.1,0.2,17,337,0.3900148,0
13,0.5,0.2,0.2,4,338,0.3345179,1
13,0.4,0.1,0.2,13,339,0.4182026,0
13,0.5,0.2,0.2,15,340,0.2785032,0
13,0.6,0.1,0.2,18,341,0.5149196,0
13,0.6,0.1,0.2,8,342,0.4177234,1
13,0.5,0.1,0.2,1,343,0.3901202,1
13,0.5,0.1,0.2,13,344,0.4040144,0
13,0.5,0.1,0.2,8,345,0.4448936,0
13,0.5,0.2,0.2,16,346,0.2091153,0
13,0.5,0.1,0.2,2,347,0.4035682,0
13,0.6,0.2,0.2,7,348,0.8493152,0
13,0.5,0.2,0.2,1,349,0.4451456,1
13,0.5,0.2,0.2,9,350,0.4033875,1
13,0.6,0.1,0.2,10,351,0.5013939,0
13,0.6,0.2,0.2,17,352,0.5008272,1
13,0.6,0.2,0.2,10,353,0.5987836,1
13,0.5,0.1,0.2,18,354,0.3758362,1
13,0.5,0.2,0.2,2,355,0.3201838,1
13,0.4,0.2,0.2,18,356,0.4456042,0
13,0.6,0.2,0.2,0,357,0.4318359,1
13,0.4,0.2,0.2,16,358,0.3759614,1
13,0.6,0.2,0.2,15,359,0.3480242,0
13,0.6,0.1,0.2,13,360,0.2920498,0
13,0.4,0.2,0.15,18,361,0.417652,1
13,0.4,0.2,0.15,14,362,0.361792,1
13,0.6,0.2,0.15,1,363,0.5707054,1
13,0.4,0.1,0.15,9,364,0.4455972,0
13,0.5,0.2,0.15,15,365,0.4039572,1
13,0.5,0.2,0.15,11,366,0.403962,1
13,0.6,0.2,0.15,6,367,0.6960235,0
13,0.4,0.2,0.15,5,368,0.4313048,1
13,0.5,0.1,0.15,4,369,0.4038333,1
13,0.5,0.1,0.15,18,370,0.3898081,1
13,0.4,0.1,0.15,8,371,0.4039763,0
13,0.6,0.1,0.15,7,372,0.4035634,0
13,0.5,0.2,0.15,4,373,0.5844741,0
13,0.4,0.1,0.15,7,374,0.4040443,0
13,0.6,0.1,0.15,3,375,0.3200949,0
13,0.5,0.1,0.15,12,376,0.4176109,1
13,0.6,0.1,0.15,4,377,0.4875908,1
13,0.4,0.1,0.15,19,378,0.4316885,0
13,0.5,0.2,0.15,19,379,0.4037939,1
13,0.6,0.2,0.15,5,380,0.4596877,1
13,0.4,0.1,0.15,15,381,0.4314592,0
13,0.4,0.2,0.15,8,382,0.4875525,0
13,0.6,0.1,0.15,15,383,0.4450675,0
13,0.5,0.1,0.15,19,384,0.4734685,0
13,0.6,0.1,0.15,18,385,0.5707929,0
13,0.4,0.2,0.15,2,386,0.3897446,1
13,0.4,0.2,0.15,17,387,0.376298,1
13,0.6,0.2,0.15,14,388,0.4176879,0
13,0.5,0.1,0.15,9,389,0.473418,0
13,0.4,0.1,0.15,12,390,0.417502,0
13,0.6,0.2,0.15,8,391,0.3483682,0
13,0.5,0.2,0.15,5,392,0.5290263,1
13,0.4,0.2,0.15,11,393,0.4734316,0
13,0.5,0.2,0.15,14,394,0.3204682,0
13,0.4,0.2,0.15,7,395,0.4869827,0
13,0.5,0.2,0.15,12,396,0.4174058,1
13,0.6,0.2,0.15,7,397,0.5704343,1
13,0.4,0.2,0.15,4,398,0.4036175,1
13,0.6,0.1,0.15,0,399,0.4316246,0
13,0.6,0.2,0.15,4,400,0.5843707,1
13,0.6,0.2,0.15,10,401,0.6400768,1
13,0.4,0.1,0.15,6,402,0.4593914,0
13,0.6,0.1,0.15,1,403,0.40332,0
13,0.5,0.2,0.15,9,404,0.4735266,1
13,0.4,0.1,0.15,2,405,0.4175627,0
13,0.5,0.2,0.15,16,406,0.4737695,1
13,0.6,0.1,0.15,9,407,0.4176664,0
13,0.6,0.2,0.15,0,408,0.5852059,1
13,0.5,0.1,0.15,0,409,0.4040531,1
13,0.4,0.2,0.15,10,410,0.3620483,1
13,0.5,0.2,0.15,13,411,0.3753579,1
13,0.4,0.1,0.15,0,412,0.348255,1
13,0.6,0.2,0.15,3,413,0.3343313,0
13,0.6,0.2,0.15,17,414,0.5565452,1
13,0.5,0.1,0.15,16,415,0.4175617,1
13,0.5,0.1,0.15,11,416,0.5011883,0
13,0.5,0.1,0.15,17,417,0.3899254,1
13,0.4,0.1,0.15,5,418,0.4737587,0
13,0.4,0.2,0.15,13,419,0.3621325,1
13,0.6,0.1,0.15,12,420,0.5294647,1
13,0.6,0.1,0.15,14,421,0.4318255,0
13,0.5,0.2,0.15,1,422,0.4736013,1
13,0.6,0.2,0.15,11,423,0.3475941,0
13,0.4,0.1,0.15,1,424,0.417517,0
13,0.6,0.1,0.15,16,425,0.4735536,1
13,0.5,0.2,0.15,6,426,0.4452433,1
13,0.5,0.1,0.15,13,427,0.445374,1
13,0.5,0.1,0.15,15,428,0.3760226,1
13,0.6,0.1,0.15,11,429,0.5430706,1
13,0.4,0.2,0.15,0,430,0.4178805,1
13,0.5,0.1,0.15,10,431,0.4178499,1
13,0.6,0.1,0.15,2,432,0.3761705,0
13,0.4,0.1,0.15,13,433,0.4035541,0
13,0.6,0.2,0.15,9,434,0.4736961,1
13,0.4,0.1,0.15,17,435,0.4176372,0
13,0.6,0.1,0.15,5,436,0.3900524,0
13,0.4,0.2,0.15,15,437,0.4314061,1
13,0.6,0.2,0.15,16,438,0.6121548,1
13,0.4,0.1,0.15,4,439,0.3898977,0
13,0.4,0.1,0.15,18,440,0.3893811,0
13,0.6,0.2,0.15,12,441,0.3485507,0
13,0.4,0.2,0.15,12,442,0.4313002,1
13,0.5,0.1,0.15,3,443,0.3762353,1
13,0.5,0.1,0.15,1,444,0.4592854,0
13,0.4,0.2,0.15,19,445,0.3758647,1
13,0.6,0.2,0.15,2,446,0.4456067,0
13,0.5,0.2,0.15,18,447,0.3759503,1
13,0.5,0.2,0.15,7,448,0.4734036,1
13,0.6,0.2,0.15,18,449,0.4726994,1
13,0.5,0.1,0.15,6,450,0.4313733,1
13,0.5,0.2,0.15,0,451,0.4461494,1
13,0.5,0.2,0.15,10,452,0.4869428,1
13,0.4,0.2,0.15,3,453,0.417655,1
13,0.5,0.2,0.15,8,454,0.431739,1
13,0.6,0.1,0.15,8,455,0.5568514,0
13,0.5,0.1,0.15,5,456,0.4875552,0
13,0.6,0.2,0.15,19,457,0.3899132,0
13,0.4,0.2,0.15,1,458,0.4316694,1
13,0.4,0.1,0.15,16,459,0.4037644,0
13,0.4,0.1,0.15,10,460,0.3756766,0
13,0.6,0.1,0.15,19,461,0.3199978,0
13,0.4,0.2,0.15,6,462,0.4175574,1
13,0.5,0.2,0.15,2,463,0.4734042,1
13,0.4,0.2,0.15,16,464,0.4174813,1
13,0.4,0.1,0.15,11,465,0.3755323,0
13,0.5,0.1,0.15,2,466,0.3762937,1
13,0.5,0.2,0.15,17,467,0.431848,1
13,0.5,0.2,0.15,3,468,0.5012455,1
13,0.6,0.1,0.15,10,469,0.3202033,0
13,0.5,0.1,0.15,8,470,0.3622384,1
13,0.6,0.2,0.15,15,471,0.4874977,1
13,0.6,0.1,0.15,6,472,0.5151775,1
13,0.6,0.1,0.15,17,473,0.4313638,0
13,0.6,0.1,0.15,13,474,0.5151209,1
